text,label,filename
"Invoice no: 74221189

Date of issue: 10/26/2015

Seller: Client:

Perry Inc Caldwell-Jordan

840 Michael Key Suite 713 778 Morris Locks
Patrickburgh, AL 35846 West Travisborough, LA 17973
Tax Id: 923-86-7278 Tax Id: 900-75-2035

IBAN: GB31MRRO28973280067169

ITEMS
No. Description Qty UM Net price Net worth VAT [%] Gross
worth
1. ZARA TRAFALUC Metallic Gold 2,00 each 12,99 25,98 10% 28,58
Black Stripe L/S Collar Dress
Small S
2. Lilly Pulitzer dress size 0 3,00 each 45,00 135,00 10% 148,50
Be Xhilaration Womens L Burgandy 2,00 each 14,95 29,90 10% 32,89
Boho Embroidered Festival Mini
Dress NEW
4. Women Elegant Fashion O-Neck 4,00 each 12,00 48,00 10% 52,80
Knee Length Short Sleeve Retro
Floral Print Dress
SUMMARY
VAT [%] Net worth VAT Gross worth
10% 238,88 23,89 262,77

Total $ 238,88 $ 23,89 $ 262,77
",invoice,batch1-0264.jpg
"Invoice no: 59977720

Date of issue: 06/16/2020
Seller: Client:
Long LLC Long, Nguyen and Anderson

594 Beck Drive Apt. 954
North Kimberlyhaven, AL 48942

Tax Id: 945-79-5450
IBAN: GB49QCTC10326503494714

ITEMS
No. Description Qty UM
ils Hardwood Insect Pinning Block 4,00 each

Contains 9 Holes with Same
Heights for Pin

2. 12""' White Marble Side Coffee 1,00 each

Table Top Jasper Elephant Inlay
Garden Decor W026

SUMMARY
VAT [%]
10%

Total

5194 Foley Roads
North Scott, PA 71079

Tax Id: 925-70-7011

Net price Net worth VAT [%]

13,46 53,84 10%
247,78 247,78 10%
Net worth VAT

301,62 30,16

$ 301,62 $ 30,16

Gross
worth

59,22

272,56

Gross worth
331,78

$ 331,78
",invoice,batch1-0270.jpg
"Invoice no: 22553110

Date of issue:

Seller:

Evans-Nelson
229 Boyd Forge Suite 225
Alexanderberg, IA 85827

Tax Id: 998-82-2041
IBAN: GB64LGRS58419726002675

ITEMS
No. Description Qty
ils Clear Acrylic Table, Breakfast 2,00

Table, Tradeshow Desk

2. 4Pcs Adjustable Stainless Steel 4,00
Cabinet Legs Kitchen Feet
Round Stand Holders

Se 12""x18"" White Marble Coffee 3,00
Top Table Lapis Inlay Pietradura
Floral Art Decor

4. 18"" Marble White Top Chess 3,00
Table Handmade Collectible
Black Friday Gift Décor

5: 6'x3' Black Marble Dining Table 4,00
Pietradura Inlay Scagaliola
Stone Decorate H3096

6. Marquetry Art Marble Inlay 2,00

Table Top Octagon Dinning
Table Home Assent 48 Inches

SUMMARY

VAT [%]
10%

Total

07/26/2011

UM

eacn

eacn

eacn

eacn

eacn

eacn

Client:
Black LLC

222 Cannon Station Apt. 735
Michaelside, IA 01530

Tax Id: 954-73-3822

Net price

21122

11,95

396,55

561,00

7 847,32

2 860,00

Net worth
40 573,17

$ 40 573,17

Net worth VAT [%]
543,44 10%
47,80 10%
1 189,65 10%
1 683,00 10%
31 389,28 10%
5 720,00 10%
VAT
4 057,32
$ 4 057,32

Gross
worth

597,78

52,58

1 308,62

1 851,30

34 528,21

6 292,00

Gross worth
44 630,49

$ 44 630,49
",invoice,batch1-0258.jpg
"Invoice no: 73459321

Date of issue:

Seller:

Hernandez, English and Yoder
2132 Jordan Circle Suite 033
South Caseyton, SD 47553

Tax Id: 916-95-3070
IBAN: GB46RYDH44304341979849

ITEMS

No. Description Qty

ils Jordan 10 Retro Fusion Red Size 3,00
6Y

2. KushyShoo Children Kid Rain 3,00
Boot Shoes Rubber, Monkey,
Size Youth 1

3: Lego Star Wars Minifigures 2,00

Stormtrooper Darth Vader Yoda
Obi Van Mandalorian New

4. Kids Jordan 7 Retro Sz 2y 1,00
5: crewcuts shoes 2,00
6. Stacy Adams 43373-221 Kids 2,00

2M Classic Cognac Oxford

a Nike Oncore High Jr 6.0 (Kids) 2,00
Size 4Y Black, Red, White

SUMMARY

VAT [%]
10%

Total

11/19/2013

UM

eacn

eacn

eacn

eacn

eacn

eacn

eacn

Client:

Manning, Parker and Fleming
9975 Leon Villages Apt. 845
Gonzalezberg, VA 02610

Tax Id: 997-85-3287

Net price Net worth VAT [%]

60,00 180,00 10%
22,99 68,97 10%

2,98 5,96 10%
72,00 72,00 10%
12,00 24,00 10%
24,67 49,34 10%
25,00 50,00 10%

Net worth VAT

450,27 45,03

$ 450,27 $ 45,03

Gross
worth

198,00

75,87

6,56

79,20
26,40

54,27

55,00

Gross worth
495,30

$ 495,30
",invoice,batch1-0099.jpg
"Invoice no: 77668740

Date of issue: 01/02/2016

Seller: Client:

Ryan, Garcia and Gregory Hopkins, Gonzales and Mccarthy
297 Allen Mills 3206 Adam Cliffs Apt. 677

Port John, AK 02752 South Monicaborough, MD 87314
Tax Id: 994-98-2347 Tax Id: 965-96-0570

IBAN: GB61PCVV90649839145503

ITEMS
No. Description Qty UM Net price Net worth VAT [%]
ils LuLaRoe Nicole Dress Size 1,00 each 1,99 1,99 10%
Medium 11
SUMMARY
VAT [%] Net worth VAT
10% 1,99 0,20

Total $ 1,99 $ 0,20

Gross
worth

2,19

Gross worth
2,19

$ 2,19
",invoice,batch1-0066.jpg
"Invoice no: 72929361

Date of issue: 06/29/2020

Seller: Client:
Dawson-Strickland Hobbs-Stevens

460 Turner Loop Unit 4520 Box 4858
North Williamtown, OR 35075 DPO AP 27104

Tax Id: 978-85-9516 Tax Id: 998-97-4745

IBAN: GB56WEKG51144252787794

ITEMS
No. Description Qty UM Net price Net worth VAT [%] Gross
worth
1. NWT $1200 J.Crew Silk Chiffon 1,00 each 295,00 295,00 10% 324,50
Ivory Wedding Dress with
Beading
SUMMARY
VAT [%] Net worth VAT Gross worth
10% 295,00 29,50 324,50

Total $ 295,00 $ 29,50 $ 324,50
",invoice,batch1-0072.jpg
"Invoice no: 85238418

Date of issue:

Seller:

Spencer Group
Unit 8348 Box 3299
DPO AP 77704

Tax Id: 946-96-7016
IBAN: GB49PXTY42425531356244

ITEMS
No. Description Qty
ils Dont Sweat the Small Stuff... 5,00

and Its All Small Stuff: Simple
Ways to Keep

2. The Black (Morpheus Road) 1,00

Be The Puzzle Palace 1,00

4. Sasinowski M-Legacy Of Ra 5,00
BOOK NEW

5: The Elf on the Shelf: A 2,00

Christmas Tradition

6. The Messiah 4,00

SUMMARY

VAT [%]
10%

Total

05/03/2012

UM

eacn

eacn

eacn

eacn

eacn

eacn

Client:

Burgess Ltd
83465 Mark Wells
Grantport, LA 14496

Tax Id: 907-73-1740

Net price Net worth

4,49

4,49
4,49

19,40

8,09

4,49

Net worth

162,57

$ 162,57

VAT [%]
22,45 10%
4,49 10%
4,49 10%
97,00 10%
16,18 10%
17,96 10%

VAT

16,26

$ 16,26

Gross
worth

24,70

4,94

4,94

106,70

17,80

19,76

Gross worth

178,83

$ 178,83
",invoice,batch1-0112.jpg
"Invoice no: 98788913

Date of issue:

Seller:

Salazar-Zavala
USCGC Dunn
FPO AA 66695

Tax Id: 991-70-8272
IBAN: GB46WCNJ76590630326142

ITEMS
No. Description Qty
1. Johnny Was Medium Linen Wrap 4,00
Dress Dessert Rose Embroiderd
Bohemian
2. O'Neill Black Pink gray green 3,00

Floral Dress Beach coverup xs 0

3: WD NY BLACK & OFF WHITE 4,00
DRESS SIZE 8 Button Front

4. Mossimo M Red and Orange 5,00
Braided Strap Tank Maxi Dress

5: Andrea Polizzi Women's 3,00
Sleeveless Shift Dress Silver
Size 8
SUMMARY
VAT [%]
10%
Total

11/15/2014

UM

eacn

eacn

eacn

eacn

eacn

Client:

Ball and Sons
9024 Eugene Route
North Sandra, NC 26867

Tax Id: 970-86-9148

Net price Net worth VAT [%]
89,99 359,96 10%
5,00 15,00 10%
10,00 40,00 10%
0,99 4,95 10%
0,99 2,97 10%
Net worth VAT
422,88 42,29

$ 422,88 $ 42,29

Gross
worth

395,96

16,50

44,00

5,45

3,21

Gross worth

465,17

$ 465,17
",invoice,batch1-0106.jpg
"Invoice no: 44534369

Date of issue: 07/05/2017

Seller: Client:

Davis-Reyes Burns-Hammond

39230 Miller Parks Apt. 290 27726 Berger Glens

Lake Michael, IN 04098 New Lorrainefort, IN 99543
Tax Id: 999-78-1179 Tax Id: 973-81-6481

IBAN: GBO4PUHV26263440673897

ITEMS
No. Description Qty UM Net price Net worth VAT [%] Gross
worth
1. YILONG 4'x6' All over 3,00 each 3 600,00 10 800,00 10% 11 880,00
Handmade Carpet Dining Room
Hand Knotted Silk Rugs 082B
SUMMARY
VAT [%] Net worth VAT Gross worth
10% 10 800,00 1 080,00 11 880,00

Total $ 10 800,00 $ 1 080,00 $ 11 880,00
",invoice,batch1-0310.jpg
"Invoice no: 73164326

Date of issue:

Seller:

Larson-Freeman
06118 Hale Ports
Barrside, SD 98812

Tax Id: 912-94-4609
IBAN: GB41AMUU15348762248382

ITEMS
No. Description Qty
1. Computer Desktop Gaming i5 2,00
Ram 16G
2: Dell Desktop Computer Optiplex 3,00

790 USFF Core i3 4GB 250GB
HD Windows 10 Pro PC

Se AMD Custom Built Quad Core 5,00
Ryzen 5 Gaming PC Computer
8GB DDR4 Vega 11 SSD

4. Intel core i7 Geforce GTX1060 5,00
Super Game Gamer Master

Gaming Desktop Computer PC

5: personal computer 4,00

SUMMARY

VAT [%]
10%

Total

07/13/2012

UM

eacn

eacn

eacn

eacn

eacn

Client:

Meyer, Horne and Hartman

4312 Navarro Camp Apt. 554

West Alexandra, MI 02825

Tax Id: 984-91-8041

Net price

315,00

99,95

599,99

689,99

59,00

Net worth

7 615,75

$ 7 615,75

Net worth

630,00

299,85

2 999,95

3 449,95

236,00

VAT [%]

10%

10%

10%

10%

10%

VAT

761,58

$ 761,58

Gross
worth

693,00

329,84

3 299,95

3 794,95

259,60

Gross worth

S.377,33

$ 8 377,33
",invoice,batch1-0304.jpg
"Invoice no: 11926242

Date of issue:

Seller:

Bailey PLC
17688 Joseph Tunnel
Lake Catherinechester, MI 85198

Tax Id: 918-95-6591
IBAN: GBO7TFLJ75932069756707

ITEMS
No. Description Qty
1. Cherry Halter Rockabilly Black 1,00
Summer Dress Size 3/4
2. Cabi 5610 Striped White Blue 3,00
Launch Maxi Dress Womens Sz
M
Se sandro dress 1,00
4. O'Neill Black Pink gray green 2,00

Floral Dress Beach coverup xs 0

Se balmain dress 36 2,00

SUMMARY

VAT [%]
10%

Total

03/01/2012

Client:

Turner Inc
786 Troy Flat Suite 673
Youngville, IN 45339

Tax Id: 998-92-7755

UM Net price Net worth VAT [%]
each 3,50 3,50 10%
each 48,99 146,97 10%
each 80,00 80,00 10%
each 5,00 10,00 10%
each 1 550,00 3 100,00 10%

Net worth VAT
3 340,47 334,05
$ 3 340,47 $ 334,05

Gross

worth

3,85

161,67

88,00

11,00

3 410,00

Gross worth

3 674,52

$ 3 674,52
",invoice,batch1-0338.jpg
"Invoice no: 76619276

Date of issue: 11/16/2011

Seller: Client:

Bailey, Adams and Pacheco Morgan Ltd

8114 Blake Course 8866 Brown Centers Suite 945
Shieldsshire, KS 95278 New Stephaniemouth, IN 94165
Tax Id: 988-86-2916 Tax Id: 971-85-8091

IBAN: GB22BWOK82952788901911

ITEMS
No. Description Qty UM Net price Net worth VAT [%] Gross
worth
ils Vintage Metal Art Sculpture 5,00 each 25,98 129,90 10% 142,89
Carving Chef Wine Bottle Holder
and Display Tin Chef
2. Gold Band Wine Glasses Clear 4,00 each 1,99 7,96 10% 8,76
glass round stems 2 12 ounce
elegant stems
a Galvanized Metal Wine Caddy 5,00 each 34,95 174,75 10% 192,23
SUMMARY
VAT [%] Net worth VAT Gross worth
10% 312,61 31,26 343,87

Total $ 312,61 $ 31,26 $ 343,87
",invoice,batch1-0300.jpg
"Invoice no: 74427960

Date of issue:

Seller:

Butler, Salazar and Davis
6654 Hernandez Way Apt. 147
New Nicole, NJ 46095

Tax Id: 936-75-4533
IBAN: GB52FDWQ97948410395314

ITEMS
No. Description Qty
ils Libbey Snowflake Wine Dessert 1,00

Glass/Tumbler Set of 8.

2. Moonshine Still 8Gal/30L Water 4,00
Alcohol Distiller Home Brew
Wine Making Kit 3 Pot

3: Air Pressure Pump Wine Opener 4,00
Set Bottle Cork Remover
Accessory Tool For Bar.

4. Vintner's Reserve Wine Bottle 5,00
Opener With Stand VERY NICE
Ready to Ship

5: Lifefactory 17 oz Wine Glass 4 2,00

Pack with Silicone Sleeves,
Grass Green

SUMMARY

VAT [%]
10%

Total

04/03/2014

UM

eacn

eacn

eacn

eacn

eacn

Client:

Wright, Beasley and Berry

99159 Acosta Plains Apt. 575

New Johnnystad, SD 03879

Tax Id: 935-98-7501

Net price

16,00

89,99

17,28

59,95

27,99

Net worth
800,81

$ 800,81

Net worth VAT [%]
16,00 10%
359,96 10%
69,12 10%
299,75 10%
55,98 10%

VAT

80,08

$ 80,08

Gross
worth

17,60

395,96

76,03

329,73

61,58

Gross worth

880,89

$ 880,89
",invoice,batch1-0314.jpg
"Invoice no: 14165207

Date of issue:

Seller:

Patel-Park
90300 Wyatt Alley
Rebeccaton, OH 55733

Tax Id: 974-78-8779
IBAN: GB17UACN61973740684599

ITEMS
No. Description Qty
ils The Art of Glen Loates 2,00
2. Black Dragon Codex (The 3,00
Dragon Codices) by R.D.
Henham
Be Quilts of Illusion 3,00
4. Walleye wisdom 1,00
3k Fundamentals of Cosmobiology. 1,00

A Correspondence Study.
Eleonora Kimmel (1972) SC

6. Dont Sweat the Small Stuff... 4,00
and Its All Small Stuff: Simple
Ways to Keep

a Red Dragon Codex (Deckle 3,00
Edge) (The Dragon Codices) by
R.D. Henham
SUMMARY
VAT [%]
10%
Total

02/13/2014

UM

eacn

eacn

eacn

eacn

eacn

eacn

eacn

Client:

Adkins, Hodges and Hawkins
6886 Fernandez Village
Brianhaven, MD 41714

Tax Id: 978-85-6532

Net price Net worth VAT [%]

6,08 12,16
4,49 13,47
5,79 17,37
4,49 4,49
9,95 9,95
4,49 17,96
4,49 13,47

Net worth VAT

88,87 8,89

$ 88,87 $ 8,89

10%

10%

10%

10%

10%

10%

10%

Gross
worth

13,38

14,82

19,11

4,94

10,94

19,76

14,82

Gross worth
97,76

$ 97,76
",invoice,batch1-0328.jpg
"Invoice no: 35312696

Date of issue:

Seller:

Parker, Khan and Parker
2487 Todd Green Suite 559
Jacktown, UT 04354

Tax Id: 940-84-6250
IBAN: GB24PPHX39330226937268

ITEMS
No. Description Qty
ils Liza Byrd Dress Sz L- Coral 2,00

Green Medallion Print Short
Sleeve 100% Cotton Line

2. Bcbgeneration Black Sleeveless 1,00
Lace Back Cut Out Dress Sz 2

Se Tommy Bahama Women's V 2,00
Neck Linen Floral Dress Size M
Beige Short Sleeve Tan

4. Lands End Womens 3/4 Sleeve 5,00
Dress Plus 3X Navy Blue Floral
Cotton Knit 482038

5: Fashion Sexy Backless 2,00
Tight-fitting Halter Dress
Cocktail Party Weeding Elegant

6. Lumiere Large Multicolored 2,00
Orange Short Dress NWT

Ue SCOTT McCINTOCK SIZE 12 2,00
BLACK PARTY DRESS WITH
SPARKLIND TOP

SUMMARY

VAT [%]
10%

Total

05/11/2017

UM

eacn

eacn

eacn

eacn

eacn

eacn

eacn

Client:

Thompson, Terry and Johnson
47851 Michael Rapids Suite 469
Scottbury, MS 96580

Tax Id: 922-70-7690

Net price Net worth VAT [%] Gross
worth

17,99 35,98 10% 39,58
2,99 2,99 10% 3,29
34,99 69,98 10% 76,98
21,23 106,15 10% 116,77
8,80 17,60 10% 19,36
4,99 9,98 10% 10,98
25,00 50,00 10% 55,00
Net worth VAT Gross worth
292,68 29,27 321,95

$ 292,68 $ 29,27 $ 321,95
",invoice,batch1-0102.jpg
"Invoice no: 84752922

Date of issue:

Seller:

Patrick, Strong and Miller
657 Kristin Plaza
New Jaclynland, MI 36772

Tax Id: 913-72-3385
IBAN: GB52ZKYK20802223800526

ITEMS

No. Description
1 B400 Nintendo 3DS console
Gloss Pink Japan x
2: Super Nintendo Entertainment
System SNES Console Bundle
W/ 2 Controllers & Games
3: Sony PlayStation 2 Console -

Black (SCPH-39001) w/ 2
Controllers and 5 Games

SUMMARY

Total

Qty

1,00

4,00

5,00

VAT [%]

10%

10/16/2013

Client:

UM

each

each

each

Hernandez and Sons
922 Brown Rest Apt. 806
Robinsonburgh, WI 71369

Tax Id: 936-91-8519

10%

10%

10%

Net price Net worth VAT [%]
14,99 14,99
129,99 519,96
79,99 399,95
Net worth VAT
934,90 93,49
$ 934,90 $ 93,49

Gross
worth

16,49

571,96

439,95

Gross worth
1 028,39

$ 1 028,39
",invoice,batch1-0116.jpg
"Invoice no: 32530472

Date of issue:

Seller:

Cooper-Fox

00959 Gregory Valleys Apt. 881
East Samuel, CA 09564

Tax Id: 955-98-1434
IBAN: GB63BMAU12451382016568

ITEMS
No. Description Qty UM
ils Nintendo Gameboy Pocket 2,00 each
Console Clear Purple with Box
MGB-001 Japan Tested 53
SUMMARY
VAT [%]

10%

Total

08/27/2015

Client:

Williams-Lucero
303 Solomon Lake Apt. 277
Weberland, OR 55395

Tax Id: 926-86-7447

Net price Net worth VAT [%]
85,00 170,00 10%
Net worth VAT
170,00 17,00
$ 170,00 $ 17,00

Gross
worth

187,00

Gross worth
187,00

$ 187,00
",invoice,batch1-0076.jpg
"Invoice no: 60665075

Date of issue:

Seller:

Martin, Graham and Newman
Unit 2502 Box 3674
DPO AE 52512

Tax Id: 966-95-7184
IBAN: GB83QZYG95898598700980

ITEMS

No. Description

Qty

1. Marble Top Side Table Tiger Eye
Gem Marquetry Pietradura
Garden Decor Arts H469

2,00

2. 7'x4' Buy Marble Dining Table
With Black Top Marquetry Inlay
Hallway Decor E944

3,00

3: 18""x18"" White Hand Curved Top
Coffee Table Inlay Decorative
Gift For Her Wedding

5,00

4. 15""x15"" White Marble Coffee
Custom Table Pauashell
Pietradura Inlay Floral Décor

3,00

Se 48 Inches Marble Reception
Table Top Inlay with Multi Color
Stones Dinning Table

2,00

6. 60 Inches Marble Dinning Table
Top Inlay Work Lawn Table with
Multi Color Stones

4,00

SUMMARY

VAT [%]
10%

Total

01/15/2018

UM

eacn

eacn

eacn

eacn

eacn

eacn

Client:

Jennings, Baldwin and Collins
792 Daniels Drive Apt. 384
New Laurenbury, VA 36605

Tax Id: 982-83-3589

Net price Net worth VAT [%]
341,48 682,96 10%
14 721,08 44 163,24 10%
475,22 2 376,10 10%
685,00 2 055,00 10%
2174,25 4 348,50 10%
5 756,00 23 024,00 10%

Net worth VAT

76 649,80 7 664,98

$ 76 649,80 $ 7 664,98

Gross
worth

751,26

48 579,56

2 613,71

2 260,50

4 783,35

25 326,40

Gross worth

84 314,78

$ 84 314,78
",invoice,batch1-0062.jpg
"Invoice no: 40259650

Date of issue:

Seller:

Medina Inc
3800 Audrey Ramp Apt. 617
West Kathryn, SC 31129

Tax Id: 972-74-6164

IBAN: GB83WQSH89957836971047

ITEMS

No. Description
1 Double Lever Wine Corker Used

In Good Shape

2: Wine Bottle Opener Corkscrew
Set RED 5 pc Stopper Pourer
Foil Cutter Bottle

3: 500g Active Dry Yeast for
Alcohol Fermentation / White

Wine Brewing with sacchar

4. HAND PAINTED WINE GLASSES
GRAPE DESIGN SET OF FOUR

SUMMARY

Total

Qty

5,00

1,00

2,00

4,00

VAT [%]

10%

06/08/2019

UM

Client:

Mills Inc
Unit 8065 Box 0489
DPO AA 57123

Tax Id: 922-86-9809

Net price Net worth

6,30

8,65

19,99

14,99

Net worth

140,09

$ 140,09

31,50

8,65

39,98

59,96

VAT [%]

10%

10%

10%

10%

VAT

14,01

$ 14,01

Gross
worth
34,65

9,52

43,98

65,96

Gross worth

154,10

$ 154,10
",invoice,batch1-0089.jpg
"Invoice no: 65123866

Date of issue: 11/20/2012

Seller: Client:

Potts, Pittman and Beck Garcia-Perkins

USNV Stone 897 Gonzalez Junction Apt. 934
FPO AE 65337 Jesseburgh, MN 12053

Tax Id: 970-95-1799 Tax Id: 992-87-3315

IBAN: GB55YMCM02538391714621

ITEMS
No. Description Qty UM Net price Net worth VAT [%] Gross
worth
ils The Four Agreements: A 1,00 each 3,30 3,30 10% 3,03
Practical Guide to Personal
Freedom by Don Miguel Ruiz
2. The World of Van Gogh from 4,00 each 14,97 59,88 10% 65,87
Time Life Library of Art
Se Principles of Virology, 2 Volume 5,00 each 121,90 609,50 10% 670,45
Set (ASM Books)
4. A boy who grew up eating 3,00 each 19,50 58,50 10% 64,35
nightmare It's Okay to Not Be
Okay Picturebook QO000000
Sy The Value Of Time 5,00 each L738: 88,65 10% 97,52
6. The Home Stretch 2,00 each 5,38 10,76 10% 11,84
SUMMARY
VAT [%] Net worth VAT Gross worth
10% 830,59 83,06 913,65

Total $ 830,59 $ 83,06 $ 913,65
",invoice,batch1-0274.jpg
"Invoice no: 33085665

Date of issue: 11/07/2011
Seller: Client:
Rose-Brown Mcclain PLC

USNS Griffin
FPO AE 90809

Tax Id: 980-74-6558
IBAN: GB75DRRS79471384188530

ITEMS
No. Description Qty UM
1. Dell Desktop Computer PC Core 3,00 each

i5 3.1GHz 8GB RAM 500GB HD
Wifi DVD Windows 10

2. Dell Precision Workstation 4,00 each

Computer Intel Xeon Quad Core
16GB 1TB Windows 10 Pro

SUMMARY
VAT [%]
10%

Total

9050 Michele Parkway Apt. 396

Rosemouth, ND 05238

Tax Id: 972-85-7

Net price

124,95

139,00

Net worth
930,85

$ 930,85

292

Net worth VAT [%]

374,85

556,00

VAT
93,09

$ 93,09

10%

10%

Gross
worth

412,34

611,60

Gross worth
1 023,94

$ 1023,94
",invoice,batch1-0260.jpg
"Invoice no: 52316398

Date of issue:

Seller:

Moore-Hughes
85165 Murray Shoals Apt. 990
New Lucasview, KS 98172

Tax Id: 921-94-1205
IBAN: GB97ZSSD06221157837406

ITEMS
No. Description Qty
ils YILONG 9'x12' Oversize 1,00

Handmade Silk Carpet Antistatic
Luxurious Area Rug TJ107A

2. Cartoon Rabbit Printed Round 1,00
Carpet Area Rug Children Play
Tent Floor Mat Rug

3: New Design Rectangular Hand 3,00
Woven Chindi Rag Rug Floor
Handmade Carpet Aztec Mat

4. Garden Flower Carpet Quilted 2,00
Bedroom Floor Princess Tapis
Lace Rug Carpets

Sy Checkered Modern Kashkoli 3,00

Oriental Area Rug Foyer
Hand-knotted Wool Carpet 4'x6'

SUMMARY

VAT [%]
10%

Total

06/03/2012

UM

eacn

eacn

eacn

eacn

eacn

Client:
English Inc

643 Jennifer Passage Suite 015
Darrylbury, KS 60926

Tax Id: 923-92-7856

Net price

7 800,00

177,08

29,99

45,50

806,00

Net worth
10 576,05

$ 10 576,05

Net worth VAT [%]

7 800,00 10%
177,08 10%
89,97 10%
91,00 10%
2 418,00 10%
VAT
1 057,61
$ 1 057,61

Gross
worth

8 580,00

194,79

98,97

100,10

2 659,80

Gross worth
11 633,66

$ 11 633,66
",invoice,batch1-0248.jpg
"Invoice no: 60416276

Date of issue:

Seller:

Hodge PLC
6135 Jones Circles
Daniellechester, KS 45378

Tax Id: 921-87-3414
IBAN: GB91GROG44838999022802

ITEMS
No. Description Qty
ils Calvin Klein Women Long Active 3,00

Dress. Size Small

2: Evening Dress Sexy Cocktail US 3,00
Mini Women Party Bandage
Long Sleeve Club Bodycon

Se Matilda Jane Womans Lets Go 5,00
Together Black Knit Dress Size
M Medium NWT

4. Burent Orange Long Dress With 3,00
Beads SUE WONG SIZE 2

Sy StellaLuxe One Shoulder Lace 4,00
Dress

6. Zara black dress in Small 2,00

Tq. LuLaRoe Nicole Dress Size Large 5,00
26

SUMMARY
VAT [%]
10%
Total

04/01/2016

UM

eacn

eacn

eacn

eacn

eacn

eacn

eacn

Client:

Juarez PLC
10905 Gill Island
North Angela, SC 31326

Tax Id: 996-94-0765

Net price Net worth VAT [%]
8,99 26,97 10%
11,89 35,67 10%
19,60 98,00 10%
75,00 225,00 10%
25,00 100,00 10%
25,00 50,00 10%
1,99 9,95 10%

Net worth VAT

545,59 54,56

$ 545,59 $ 54,56

Gross
worth
29,67

39,24

107,80

247,50

110,00

55,00

10,94

Gross worth

600,15

$ 600,15
",invoice,batch1-0249.jpg
"Invoice no: 29075921

Date of issue:

Seller:

Rosales-Krause
3464 Roberson Shore
Russellmouth, NE 61165

Tax Id: 906-76-2066
IBAN: GB95NPAE10217901893022

ITEMS

No. Description

1 YILONG 4'x6' Yellow Handmade
Carpet Living Room Hand
Knotted Silk Rugs 077B

2. New Golden Brown Oriental Rug
4X6 Oushak Chobi Floral
Hand-Knotted Foyer Carpet

3: Handmade Tribal Geometric

Design 4X6 Indo-Gabbeh
Oriental Rug Kids Room Carpet

SUMMARY

Total

Qty

5,00

3,00

3,00

VAT [%]

10%

05/24/2021

UM

each

each

each

Client:

May LLC
58406 John Villages
Courtneyport, UT 18877

Net price

3 600,00

232,65

272,60

Net worth
19515,75

$19 515,75

Tax Id: 994-98-7804

Net worth

18 000,00

697,95

817,80

VAT [%]

10%

10%

10%

VAT

1 951,58

$1 951,58

Gross
worth

19 800,00

767,75

899,58

Gross worth
21 467,33

$ 21 467,33
",invoice,batch1-0261.jpg
"Invoice no: 27405523

Date of issue:

Seller:

Case, Mccarthy and Dean
7396 Shaw Rapids Suite 134
Port Andrewtown, MI 74752

Tax Id: 907-70-9786
IBAN: GB59JWHU25830307756814

ITEMS
No. Description Qty
1. Women Spaghetti Strap 1,00

Bodycon Mini Dress Sexy Party
Club Wear Summer Short Dress

2. WD NY BLACK & OFF WHITE 2,00
DRESS SIZE 8 Button Front

Se db Yellow Link Print Fit and Flare 2,00
Sleeveless Dress Sz M/L

4. Banana Republic Maroon 2,00
Abstract ruffled wrap Dress
With slip xs 0

Sy Fashion Sexy Backless 4,00

Tight-fitting Halter Dress
Cocktail Party Weeding Elegant

6. Unbranded Dress Sleeveless 1,00
Cowl Neck Gold Silver Purple
Metallic Size 6 S

SUMMARY

VAT [%]
10%

Total

03/24/2018

UM

eacn

eacn

eacn

eacn

eacn

eacn

Client:

Peterson-Crane
717 Clark Light
Lake Susanview, KY 74161

Tax Id: 927-98-3793

Net price Net worth VAT [%]
4,47 4,47 10%
10,00 20,00 10%
14,99 29,98 10%
5,00 10,00 10%
8,80 35,20 10%
10,00 10,00 10%
Net worth VAT
109,65 10,97

$ 109,65 $ 10,97

Gross
worth

4,92

22,00

32,98

11,00

38,72

11,00

Gross worth

120,62

$ 120,62
",invoice,batch1-0275.jpg
